activity_id,assay_chembl_id,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,document_chembl_id,document_year,molecule_chembl_id,parent_molecule_chembl_id,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_type,standard_units,standard_value,target_chembl_id,target_organism,target_tax_id,type,units,uo_units,value
78046,717812,B,190,357,single protein format,CN(C)c1ccc(Oc2ccc(S(=O)(=O)N3Cc4ccccc4C[C@@H]3C(=O)C(=O)O)cc2)cc1,1132223,1999,299720,299720,0,http://www.openphacts.org/units/Nanomolar,98019,=,1,1,=,IC50,nM,30.0,4588,Homo sapiens,9606,IC50,nM l-1,65,30.0
78047,717812,B,190,357,single protein format,O=C(O)C(=O)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccc(-c2ccon2)s1,1132223,1999,292128,292128,0,http://www.openphacts.org/units/Nanomolar,98013,=,1,1,=,IC50,nM,600.0,4588,Homo sapiens,9606,IC50,nM l-1,65,600.0
78049,692407,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,310.0,384,Homo sapiens,9606,IC50,uM,65,0.31
78050,711139,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,500.0,614721,Homo sapiens,9606,IC50,uM,65,0.5
78051,708503,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,5800.0,614721,Homo sapiens,9606,IC50,uM,65,5.8
78056,875956,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,110.0,614004,Homo sapiens,9606,IC50,uM,65,0.11
78057,839885,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,110.0,614004,Homo sapiens,9606,IC50,uM,65,0.11
78058,653914,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,240.0,614455,Homo sapiens,9606,IC50,uM,65,0.24
78059,653915,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,270.0,614455,Homo sapiens,9606,IC50,uM,65,0.27
78060,801194,F,190,219,cell-based format,CN(C)CCNc1ccc2c(=O)n(CCN(C)C)c(=O)n3c4ccc([N+](=O)[O-])cc4c(=O)c1c23,1132293,1999,83620,83620,0,http://www.openphacts.org/units/Nanomolar,153274,=,1,1,=,IC50,nM,580.0,614925,Homo sapiens,9606,IC50,uM,65,0.58
78064,662511,B,190,219,cell-based format,O=C1Cc2c([nH]c3c(Cl)cccc23)-c2ccccc2N1,1132322,1999,318471,318471,0,http://www.openphacts.org/units/Nanomolar,183903,=,1,1,=,IC50,nM,1400.0,308,Homo sapiens,9606,IC50,uM,65,1.4
78067,662511,B,190,219,cell-based format,SC1=Nc2ccccc2-c2[nH]c3ccc(Br)cc3c2C1,1132322,1999,52551,52551,0,http://www.openphacts.org/units/Nanomolar,183922,=,1,1,=,IC50,nM,2300.0,308,Homo sapiens,9606,IC50,uM,65,2.3
78070,820617,B,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCCCC(=O)O)C(=O)O)c(F)c1,1132642,1999,439975,439975,0,http://www.openphacts.org/units/Nanomolar,238879,=,1,1,=,IC50,nM,1.4,3160,Mus musculus,10090,IC50,nM,65,1.4
78071,701040,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCCCC(=O)O)C(=O)O)c(F)c1,1132642,1999,439975,439975,0,http://www.openphacts.org/units/Nanomolar,238879,=,1,1,=,IC50,nM,100.0,386,Mus musculus,10090,IC50,uM,65,0.1
78072,704814,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCCCC(=O)O)C(=O)O)c(F)c1,1132642,1999,439975,439975,0,http://www.openphacts.org/units/Nanomolar,238879,=,1,1,=,IC50,nM,2700.0,614000,,,IC50,uM,65,2.7
78073,704819,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@@H](CCCCC(=O)O)C(=O)O)c(F)c1,1132642,1999,439975,439975,0,http://www.openphacts.org/units/Nanomolar,238879,=,1,1,=,IC50,nM,310.0,614713,Mus musculus,10090,IC50,uM,65,0.31
78077,820617,B,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NC(CCCC(=O)NS(=O)(=O)c2cccc([N+](=O)[O-])c2)C(=O)O)c(F)c1,1132642,1999,339022,339022,0,http://www.openphacts.org/units/Nanomolar,238878,=,1,1,=,IC50,nM,15.4,3160,Mus musculus,10090,IC50,nM,65,15.4
78078,701040,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NC(CCCC(=O)NS(=O)(=O)c2cccc([N+](=O)[O-])c2)C(=O)O)c(F)c1,1132642,1999,339022,339022,0,http://www.openphacts.org/units/Nanomolar,238878,=,1,1,=,IC50,nM,1400.0,386,Mus musculus,10090,IC50,uM,65,1.4
78079,820617,B,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@H](CSc2nn[nH]n2)C(=O)O)c(F)c1,1132642,1999,338598,338598,0,http://www.openphacts.org/units/Nanomolar,238847,=,1,1,=,IC50,nM,2.0,3160,Mus musculus,10090,IC50,nM,65,2.0
78080,701040,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@H](CSc2nn[nH]n2)C(=O)O)c(F)c1,1132642,1999,338598,338598,0,http://www.openphacts.org/units/Nanomolar,238847,=,1,1,=,IC50,nM,110.0,386,Mus musculus,10090,IC50,uM,65,0.11
78081,704814,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@H](CSc2nn[nH]n2)C(=O)O)c(F)c1,1132642,1999,338598,338598,0,http://www.openphacts.org/units/Nanomolar,238847,=,1,1,=,IC50,nM,5600.0,614000,,,IC50,uM,65,5.6
78082,704819,F,190,219,cell-based format,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)N[C@H](CSc2nn[nH]n2)C(=O)O)c(F)c1,1132642,1999,338598,338598,0,http://www.openphacts.org/units/Nanomolar,238847,=,1,1,=,IC50,nM,390.0,614713,Mus musculus,10090,IC50,uM,65,0.39
78085,695676,F,190,219,cell-based format,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)nn1.Cl,1132586,1999,541110,1190564,0,http://www.openphacts.org/units/Nanomolar,313277,=,1,1,=,IC50,nM,1100.0,399,Homo sapiens,9606,IC50,nM,65,1100.0
78086,699057,F,190,219,cell-based format,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CCN(C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)/C=C/c1ccc(OC)nn1.Cl,1132586,1999,541110,1190564,0,http://www.openphacts.org/units/Nanomolar,313277,=,1,1,=,IC50,nM,90.0,399,Homo sapiens,9606,IC50,nM,65,90.0
78095,686754,B,190,357,single protein format,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)C1=NOCCO1,1134350,2001,157769,157769,0,http://www.openphacts.org/units/MicrogramPerMilliliter,307874,=,1,1,=,IC50,ug.mL-1,0.4,3396,Homo sapiens,9606,IC50,ug ml-1,274,0.4
78096,687255,B,190,357,single protein format,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)C1=NOCCO1,1134350,2001,157769,157769,0,http://www.openphacts.org/units/MicrogramPerMilliliter,307874,=,1,1,=,IC50,ug.mL-1,0.5,3396,Homo sapiens,9606,IC50,ug ml-1,274,0.5
78097,662164,B,190,224,protein format,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)C1=NOCCO1,1134350,2001,157769,157769,0,http://www.openphacts.org/units/MicrogramPerMilliliter,307874,=,1,1,=,IC50,ug.mL-1,60.0,2094255,Homo sapiens,9606,IC50,ug ml-1,274,60.0
78100,664465,B,190,357,single protein format,COC(=O)c1c(Br)c(OC)cc(O)c1CSC[C@H](Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)C1=NOCCO1,1134350,2001,157769,157769,0,http://www.openphacts.org/units/MicrogramPerMilliliter,307874,=,1,1,=,IC50,ug.mL-1,120.0,1781,Homo sapiens,9606,IC50,ug ml-1,274,120.0
78151,696373,F,190,19,assay format,COc1ccc(C=O)c2c1CC1(CCCCC1)O2,1145810,2003,329163,329163,0,http://www.openphacts.org/units/Nanomolar,166873,=,1,1,=,IC50,nM,8000000.0,612558,,,IC50,mM,65,8.0
78152,873086,F,190,19,assay format,COc1ccc(C=O)c2c1CC1(CCCCC1)O2,1145810,2003,329163,329163,0,http://www.openphacts.org/units/Nanomolar,166873,=,1,1,=,IC50,nM,13000000.0,612558,,,IC50,mM,65,13.0
78154,799889,F,190,19,assay format,CN(CCOc1ccc(Cl)cc1)CCC(O)(P(=O)(O)O)P(=O)(O)O,1144872,2003,319519,319519,0,http://www.openphacts.org/units/Nanomolar,185798,=,1,1,=,IC50,nM,4.074,1782,Homo sapiens,9606,Log IC50,,65,-8.39
78174,702513,B,190,249,cell membrane format,CC(C)(C)c1snc(O)c1C[C@H](N)C(=O)O,1144920,2003,29024,29024,0,http://www.openphacts.org/units/Nanomolar,40778,=,1,1,=,IC50,nM,270.0,2093871,Rattus norvegicus,10116,IC50,uM,65,0.27
78175,698529,B,190,249,cell membrane format,CC(C)(C)c1snc(O)c1C[C@H](N)C(=O)O,1144920,2003,29024,29024,0,http://www.openphacts.org/units/Nanomolar,40778,=,1,1,=,IC50,nM,14000.0,2094119,Rattus norvegicus,10116,IC50,uM,65,14.0
78184,714993,B,190,357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,1145069,2003,126380,126380,0,http://www.openphacts.org/units/Nanomolar,240258,=,1,1,=,IC50,nM,849.0,333,Homo sapiens,9606,IC50,nM,65,849.0
78185,874161,B,190,357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,1145069,2003,126380,126380,0,http://www.openphacts.org/units/Nanomolar,240258,=,1,1,=,IC50,nM,3.3,283,Homo sapiens,9606,IC50,nM,65,3.3
78186,712901,B,190,357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,1145069,2003,126380,126380,0,http://www.openphacts.org/units/Nanomolar,240258,=,1,1,=,IC50,nM,2.9,321,Homo sapiens,9606,IC50,nM,65,2.9
78187,717443,B,190,357,single protein format,O=C(O)[C@H]1[C@H](Cn2nnc3ccccc3c2=O)CC[C@@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,1145069,2003,126380,126380,0,http://www.openphacts.org/units/Nanomolar,240258,=,1,1,=,IC50,nM,5.0,280,Homo sapiens,9606,IC50,nM,65,5.0
78188,708562,F,190,219,cell-based format,CC(=O)OCCOn1cnc2c(S)nc(F)nc21,1145945,2003,347200,347200,0,http://www.openphacts.org/units/Nanomolar,301422,=,1,1,=,IC50,nM,40000.0,386,Mus musculus,10090,IC50,uM,65,40.0
78189,682143,F,190,219,cell-based format,CC(=O)OCCOn1cnc2c(S)nc(F)nc21,1145945,2003,347200,347200,0,http://www.openphacts.org/units/Nanomolar,301422,=,1,1,=,IC50,nM,136000.0,614297,Mus musculus,10090,IC50,uM,65,136.0
78190,729379,F,190,219,cell-based format,CC(=O)OCCOn1cnc2c(S)nc(F)nc21,1145945,2003,347200,347200,0,http://www.openphacts.org/units/Nanomolar,301422,=,1,1,=,IC50,nM,35000.0,614177,Homo sapiens,9606,IC50,uM,65,35.0
78191,655395,F,190,219,cell-based format,CC(=O)OCCOn1cnc2c(S)nc(F)nc21,1145945,2003,347200,347200,0,http://www.openphacts.org/units/Nanomolar,301422,=,1,1,=,IC50,nM,37000.0,382,Homo sapiens,9606,IC50,uM,65,37.0
78220,751278,B,190,357,single protein format,CN(C)CC1CNc2nc(N)nc(O)c2N1,1135494,2002,99648,99648,0,http://www.openphacts.org/units/Nanomolar,185732,=,1,1,=,IC50,nM,25000.0,3568,Homo sapiens,9606,IC50,uM,65,25.0
78221,751278,B,190,357,single protein format,CC(O)C(O)C1CNc2nc(N)nc(N)c2N1,1135494,2002,318427,318427,0,http://www.openphacts.org/units/Nanomolar,185674,=,1,1,=,IC50,nM,9000.0,3568,Homo sapiens,9606,IC50,uM,65,9.0
78222,751278,B,190,357,single protein format,Nc1nc(O)c2nc(COc3ccccc3)cnc2n1,1135494,2002,101267,101267,0,http://www.openphacts.org/units/Nanomolar,185682,=,1,1,=,IC50,nM,63000.0,3568,Homo sapiens,9606,IC50,uM,65,63.0
78223,658343,B,190,19,assay format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,1135569,2002,153370,153370,0,http://www.openphacts.org/units/Nanomolar,296602,=,1,1,=,IC50,nM,124.0,2954,Homo sapiens,9606,IC50,nM,65,124.0
78225,658343,B,190,19,assay format,CC(C)(C#N)NC(=O)[C@H](CC1CCCCC1)NC(=O)N1CCOCC1,1135569,2002,150358,150358,0,http://www.openphacts.org/units/Nanomolar,296591,=,1,1,=,IC50,nM,17.0,2954,Homo sapiens,9606,IC50,nM,65,17.0
78228,658343,B,190,19,assay format,CC(C)C[C@](C)(NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)CCc1ccccc1,1135569,2002,358704,358704,0,http://www.openphacts.org/units/Nanomolar,296613,=,1,1,=,IC50,nM,76000.0,2954,Homo sapiens,9606,IC50,nM,65,76000.0
78231,751278,B,190,357,single protein format,CC(C)C(=O)Nc1nc(O)c2c(n1)NC(c1ccccc1)C(c1ccccc1)N2C(=O)c1ccc[n+](Cc2ccccc2)c1,1135494,2002,321741,321741,0,http://www.openphacts.org/units/Nanomolar,185722,=,1,1,=,IC50,nM,16000.0,3568,Homo sapiens,9606,IC50,uM,65,16.0
78232,751278,B,190,357,single protein format,CSCc1cnc2nc(N)nc(O)c2n1,1135494,2002,318704,318704,0,http://www.openphacts.org/units/Nanomolar,185715,=,1,1,=,IC50,nM,88000.0,3568,Homo sapiens,9606,IC50,uM,65,88.0
78234,702118,F,190,219,cell-based format,Cl.NCCCNCCCCNCCCNCCCCN=c1c2ccccc2[nH]c2ccccc12,1135644,2002,1204294,89779,0,http://www.openphacts.org/units/Nanomolar,288824,=,1,1,=,IC50,nM,2300.0,386,Mus musculus,10090,IC50,uM,65,2.3
78236,702120,F,190,219,cell-based format,Cl.NCCCNCCCCNCCCNCCCCN=c1c2ccccc2[nH]c2ccccc12,1135644,2002,1204294,89779,0,http://www.openphacts.org/units/Nanomolar,288824,=,1,1,=,IC50,nM,600.0,386,Mus musculus,10090,IC50,uM,65,0.6
78238,876249,F,190,219,cell-based format,Cl.NCCCNCCCCNCCCNCCCCN=c1c2ccccc2[nH]c2ccccc12,1135644,2002,1204294,89779,0,http://www.openphacts.org/units/Nanomolar,288824,=,1,1,=,IC50,nM,2300.0,613853,Cricetulus griseus,10029,IC50,uM,65,2.3
78240,654520,F,190,219,cell-based format,Cl.NCCCNCCCCNCCCNCCCCN=c1c2ccccc2[nH]c2ccccc12,1135644,2002,1204294,89779,0,http://www.openphacts.org/units/Nanomolar,288824,=,1,1,=,IC50,nM,7200.0,614558,Cricetulus griseus,10029,IC50,uM,65,7.2
78254,666598,B,190,219,cell-based format,CC(=O)O/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,1148469,2004,176896,176896,0,http://www.openphacts.org/units/Nanomolar,343539,=,1,1,=,IC50,nM,1200.0,2094127,Homo sapiens,9606,IC50,uM,65,1.2
78255,663602,B,190,223,protein complex format,CC(=O)O/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,1148469,2004,176896,176896,0,http://www.openphacts.org/units/Nanomolar,343539,=,1,1,=,IC50,nM,700.0,1907600,Homo sapiens,9606,IC50,uM,65,0.7
78256,683003,B,190,19,assay format,CC(=O)O/N=C1/C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21,1148469,2004,176896,176896,0,http://www.openphacts.org/units/Nanomolar,343539,=,1,1,=,IC50,nM,200.0,2095188,Homo sapiens,9606,IC50,uM,65,0.2
78257,666598,B,190,219,cell-based format,Cn1c(O)c(-c2[nH]c3ccccc3c2N=O)c2ccc(Br)cc21,1148469,2004,173171,173171,0,http://www.openphacts.org/units/Nanomolar,343528,=,1,1,=,IC50,nM,92000.0,2094127,Homo sapiens,9606,IC50,uM,65,92.0
78260,682288,B,190,219,cell-based format,CCC(c1ccccc1)C(c1ccc(O)cc1)c1ccc(OCCN(C)CCOCCO/N=C/c2ccc(O)c(C(N)=O)c2)cc1,1148484,2004,19481,19481,0,http://www.openphacts.org/units/Nanomolar,23850,=,1,1,=,IC50,nM,150.0,2093866,Homo sapiens,9606,IC50,nM,65,150.0
78262,682705,B,190,223,protein complex format,CSCC[C@H](NC(=O)c1ccc(NC[C@@H](N)CS)cc1-c1ccccc1)C(=O)O,1149326,2004,54044,54044,1,http://www.openphacts.org/units/Nanomolar,93671,=,1,1,=,IC50,nM,0.6,2094108,Homo sapiens,9606,IC50,nM,65,0.6
78263,615684,F,190,218,organism-based format,CSCC[C@H](NC(=O)c1cc(NC[C@@H]2C[C@H](SC(=O)c3cccnc3)CN2)ccc1CCc1ccc(F)cc1)C(=O)OC(C)C,1149326,2004,53670,53670,0,http://www.openphacts.org/units/Nanomolar,93686,=,1,1,=,IC50,nM,49.0,614822,Mus musculus,10090,IC50,nM,65,49.0
78290,659399,B,190,19,assay format,C[C@@H](O)[C@H]1O[C@H](C(=O)O)C[C@@H](O)[C@H]1O.N,1124661,1989,1793904,1851719,0,http://www.openphacts.org/units/Nanomolar,8246,=,1,1,=,IC50,nM,22000.0,612545,,,IC50,uM,65,22.0
78291,659391,B,190,19,assay format,C[C@@H](O)[C@H]1O[C@H](C(=O)O)C[C@@H](O)[C@H]1O.N,1124661,1989,1793904,1851719,0,http://www.openphacts.org/units/Nanomolar,8246,=,1,1,=,IC50,nM,6800.0,612545,,,IC50,uM,65,6.8
78321,879037,F,190,218,organism-based format,CCCCn1c(=O)c2ncn(C)c2c2ccccc21,1125336,1992,434802,434802,0,http://www.openphacts.org/units/Nanomolar,250137,=,1,1,=,IC50,nM,250.0,369,Cavia porcellus,10141,IC50,uM,65,0.25
78325,684575,F,190,218,organism-based format,CCCCn1c(=O)c2ncn(C)c2c2ccccc21,1125336,1992,434802,434802,0,http://www.openphacts.org/units/Nanomolar,250137,=,1,1,=,IC50,nM,27200.0,369,Cavia porcellus,10141,IC50,uM,65,27.2
78326,684576,F,190,218,organism-based format,CCCCn1c(=O)c2ncn(C)c2c2ccccc21,1125336,1992,434802,434802,0,http://www.openphacts.org/units/Nanomolar,250137,=,1,1,=,IC50,nM,2120.0,369,Cavia porcellus,10141,IC50,uM,65,2.12
78327,684577,F,190,218,organism-based format,CCCCn1c(=O)c2ncn(C)c2c2ccccc21,1125336,1992,434802,434802,0,http://www.openphacts.org/units/Nanomolar,250137,=,1,1,=,IC50,nM,9190.0,369,Cavia porcellus,10141,IC50,uM,65,9.19
78341,662294,F,190,219,cell-based format,CCNCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,1125556,1992,275414,275414,0,http://www.openphacts.org/units/MicrogramPerMilliliter,278285,=,1,1,=,IC50,ug.mL-1,11.0,614074,Cricetulus griseus,10029,IC50,ug ml-1,274,11.0
78344,662294,F,190,219,cell-based format,COc1c(N2CCC(CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,1125556,1992,15532,15532,0,http://www.openphacts.org/units/MicrogramPerMilliliter,278220,=,1,1,=,IC50,ug.mL-1,10.0,614074,Cricetulus griseus,10029,IC50,ug ml-1,274,10.0
78350,676197,B,190,357,single protein format,CCCC[C@H]1C(=O)N2C(C(=O)OC(C)(C)C)=C(COC(C)=O)CS(=O)(=O)[C@H]12,1124910,1990,85352,85352,0,http://www.openphacts.org/units/Nanomolar,151264,=,1,1,=,IC50,nM,40000.0,248,Homo sapiens,9606,IC50,uM,65,40.0
78405,699503,F,190,218,organism-based format,CCCOc1c(OCCCOP(=O)([O-])O)cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1S(=O)(=O)CC(C)=O.[K+],1126126,1992,325491,1206922,0,http://www.openphacts.org/units/Nanomolar,221188,=,1,1,=,IC50,nM,5300.0,372,Homo sapiens,9606,IC50,nM,65,5300.0
78406,699501,F,190,218,organism-based format,CCCOc1c(OCCCOP(=O)([O-])O)cc([C@@H]2CC[C@@H](c3cc(OC)c(OC)c(OC)c3)O2)cc1S(=O)(=O)CC(C)=O.[K+],1126126,1992,325491,1206922,0,http://www.openphacts.org/units/Nanomolar,221188,=,1,1,=,IC50,nM,515.0,372,Homo sapiens,9606,IC50,nM,65,515.0
78426,760085,B,190,357,single protein format,CCCCC#CCSc1ccccc1OC(=O)CBr,1131194,1998,144547,144547,0,http://www.openphacts.org/units/Nanomolar,280380,=,1,1,=,IC50,nM,26000.0,230,Homo sapiens,9606,IC50,uM,65,26.0
78427,764258,B,190,357,single protein format,CCCCC#CCSc1ccccc1OC(=O)CBr,1131194,1998,144547,144547,0,http://www.openphacts.org/units/Nanomolar,280380,=,1,1,=,IC50,nM,20000.0,2949,Ovis aries,9940,IC50,uM,65,20.0
78429,701576,F,190,219,cell-based format,COc1c(C)c2c(c(O)c1C/C=C(\C)CCCOP(=O)(O)CP(=O)(O)OC[C@@H]1OC(n3cnc4c(N)ncnc43)[C@@H](O)[C@H]1O)C(=O)OC2,1131476,1998,610421,610421,0,http://www.openphacts.org/units/Nanomolar,307482,=,1,1,=,IC50,nM,1500.0,385,Homo sapiens,9606,IC50,uM,65,1.5
78447,767669,F,190,219,cell-based format,O=C1C=CC(=O)c2c(O)cccc21,1130234,1997,43612,43612,0,http://www.openphacts.org/units/Nanomolar,236545,=,1,1,=,IC50,nM,17000.0,2980,Bos taurus,9913,IC50,uM,65,17.0
78448,694131,F,190,219,cell-based format,O=C1C=CC(=O)c2c(O)cccc21,1130234,1997,43612,43612,0,http://www.openphacts.org/units/Nanomolar,236545,=,1,1,=,IC50,nM,800.0,614392,Homo sapiens,9606,IC50,uM,65,0.8
78456,618640,F,190,219,cell-based format,COc1ccc([N+](=O)[O-])c2c(NCCCN(C)C)ccnc12,1130320,1997,28760,28760,0,http://www.openphacts.org/units/Nanomolar,44268,=,1,1,=,IC50,nM,6800.0,614555,Cricetulus griseus,10029,IC50,uM,65,6.8
78462,618640,F,190,219,cell-based format,Cc1nc2cccc([N+](=O)[O-])c2c(NCCCN(C)C)c1C,1130320,1997,29227,29227,0,http://www.openphacts.org/units/Nanomolar,44266,=,1,1,=,IC50,nM,47000.0,614555,Cricetulus griseus,10029,IC50,uM,65,47.0
78475,679321,B,190,357,single protein format,Oc1ccc2c(c1)S[C@H](Cc1ccccc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,1146734,2004,85536,85536,0,http://www.openphacts.org/units/Nanomolar,154451,=,1,1,=,IC50,nM,7.4,206,Homo sapiens,9606,IC50,nM,65,7.4
78476,678093,B,190,357,single protein format,Oc1ccc2c(c1)S[C@H](Cc1ccccc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,1146734,2004,85536,85536,0,http://www.openphacts.org/units/Nanomolar,154451,=,1,1,=,IC50,nM,60.0,242,Homo sapiens,9606,IC50,nM,65,60.0
78478,687919,F,190,218,organism-based format,Oc1ccc2c(c1)S[C@H](Cc1ccccc1)[C@H](c1ccc(OCCN3CCCCC3)cc1)O2,1146734,2004,85536,85536,0,http://www.openphacts.org/units/Nanomolar,154451,=,1,1,=,IC50,nM,61.0,2093866,Homo sapiens,9606,IC50,nM,65,61.0
78480,652028,B,190,357,single protein format,CCCCCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1,1147478,2004,278017,278017,0,http://www.openphacts.org/units/Nanomolar,225426,=,1,1,=,IC50,nM,21030.0,4624,Mycobacterium tuberculosis,1773,IC50,uM,65,21.03
78491,780009,F,190,218,organism-based format,Cc1cccc(C)c1NC(=O)CN1CCN(CC(O)COc2ccc3oc(-c4ccccc4)nc3c2)CC1,1147575,2004,426233,426233,0,http://www.openphacts.org/units/Nanomolar,347465,=,1,1,=,IC50,nM,23000.0,376,Rattus norvegicus,10116,IC50,uM,65,23.0
78493,656318,B,190,219,cell-based format,O=C(C[C@H]1S[C@H](c2ccc(Cl)cc2Cl)N(CC(=O)NCCCN2CCCC2)C1=O)NCc1cccc2ccccc12,1148225,2004,42757,42757,0,http://www.openphacts.org/units/Nanomolar,68862,=,1,1,=,IC50,nM,310.0,2414,Homo sapiens,9606,IC50,uM,65,0.31
78494,656318,B,190,219,cell-based format,O=C(CN1C(=O)[C@@H](CC(=O)Nc2nccs2)S[C@@H]1c1ccc(Cl)cc1Cl)NCCCN1CCOCC1,1148225,2004,42722,42722,0,http://www.openphacts.org/units/Nanomolar,68835,=,1,1,=,IC50,nM,11000.0,2414,Homo sapiens,9606,IC50,uM,65,11.0
78495,615228,F,190,19,assay format,CC(=O)NC(c1cccnc1)C(C)(C)c1cccnc1,1122743,1984,57308,57308,0,http://www.openphacts.org/units/Nanomolar,95804,=,1,1,=,IC50,nM,87470.0,2927,Bos taurus,9913,IC50,uM,65,87.47
78540,857763,F,190,218,organism-based format,CSCC[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(C)C)C(N)=O,1121541,1980,2369900,2369900,0,http://www.openphacts.org/units/Nanomolar,13738,=,1,1,=,IC50,nM,16.0,369,Cavia porcellus,10141,IC50,M,65,1.6E-8
